ID,Type,Gender,TotalStats,SpecialStats,Star,SpecialStar,Parts
19102,basic,Female,"43,38,38,38,39","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_White,G_Shoes_8,G_Bot_2,G_Top_5,G_Head_Skin_White,G_Face_7,G_Hair_9,G_Face_Acc_2"
19103,basic,Male,"32,34,30,32,29","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_5,B_Top_7,B_Head_Skin_White,B_Face_1,B_Hair_2,B_Face_Acc_2"
19104,basic,Female,"37,29,38,34,36","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_2,G_Bot_4,G_Top_5,G_Head_Skin_White,G_Face_10,G_Hair_5,G_Face_Acc_1"
19105,basic,Female,"42,47,36,41,41","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_9,G_Top_7,G_Head_Skin_Yellow,G_Face_5,G_Hair_4,G_Face_Acc_2"
19106,basic,Male,"48,41,40,41,47","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_6,B_Top_8,B_Head_Skin_White,B_Face_12,B_Hair_1,B_Face_Acc_2"
19107,basic,Female,"35,34,32,30,34","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_1,G_Bot_2,G_Top_1,G_Head_Skin_Black,G_Face_16,G_Hair_9,G_Face_Acc_3"
19108,basic,Female,"35,38,38,40,38","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Black,G_Shoes_7,G_Bot_0,G_Top_0,G_Head_Skin_Black,G_Face_16,G_Hair_5,G_Face_Acc_1"
19109,basic,Male,"34,36,31,32,34","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_7,B_Top_9,B_Head_Skin_Yellow,B_Face_5,B_Hair_8,B_Face_Acc_0"
19110,basic,Male,"51,44,44,45,48","0,0,0,0,0",3,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_3,B_Top_8,B_Head_Skin_White,B_Face_9,B_Hair_1,B_Face_Acc_1"
19111,basic,Female,"36,33,32,35,37","0,0,0,0,0",1,0,"G_Hair_Long_6,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_8,G_Top_5,G_Head_Skin_Yellow,G_Face_3,G_Hair_6,G_Face_Acc_0"
19112,basic,Female,"29,34,31,31,33","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Yellow,G_Shoes_6,G_Bot_5,G_Top_7,G_Head_Skin_Yellow,G_Face_4,G_Hair_5,G_Face_Acc_1"
19113,basic,Male,"34,35,32,35,33","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_4,B_Top_0,B_Head_Skin_White,B_Face_0,B_Hair_10"
19114,basic,Male,"37,41,36,37,37","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_2,B_Top_3,B_Head_Skin_Yellow,B_Face_5,B_Hair_10,B_Face_Acc_3"
19115,basic,Male,"40,34,35,36,39","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_3,B_Top_8,B_Head_Skin_Yellow,B_Face_0,B_Hair_7,B_Face_Acc_0"
19116,basic,Female,"30,34,28,30,28","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Black,G_Shoes_1,G_Bot_2,G_Top_7,G_Head_Skin_Black,G_Face_19,G_Hair_7,G_Face_Acc_2"
19117,basic,Female,"42,46,43,42,46","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_Black,G_Shoes_3,G_Bot_0,G_Top_3,G_Head_Skin_Black,G_Face_10,G_Hair_4,G_Face_Acc_3"
19118,basic,Female,"46,43,44,45,48","0,0,0,0,0",2,0,"G_Hair_Long_10,G_Body_Skin_White,G_Shoes_1,G_Bot_4,G_Top_0,G_Head_Skin_White,G_Face_16,G_Hair_10,G_Face_Acc_1"
19119,basic,Female,"31,31,31,33,29","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Black,G_Shoes_1,G_Bot_8,G_Top_7,G_Head_Skin_Black,G_Face_0,G_Hair_7,G_Face_Acc_1"
19120,basic,Male,"41,34,34,38,40","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_3,B_Top_9,B_Head_Skin_Yellow,B_Face_12,B_Hair_9"
19121,basic,Female,"32,35,34,31,36","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_1,G_Top_9,G_Head_Skin_Yellow,G_Face_4,G_Hair_5,G_Face_Acc_0"
19122,basic,Male,"24,27,24,28,22","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_2,B_Top_3,B_Head_Skin_Black,B_Face_0,B_Hair_11"
19123,basic,Male,"38,33,32,30,35","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_1,B_Bot_7,B_Top_8,B_Head_Skin_White,B_Face_2,B_Hair_3,B_Face_Acc_1"
19124,basic,Female,"42,45,44,48,45","0,0,0,0,0",2,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_6,G_Bot_6,G_Top_9,G_Head_Skin_White,G_Face_6,G_Hair_7,G_Face_Acc_1"
19125,basic,Male,"43,43,44,45,42","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_7,B_Bot_0,B_Top_6,B_Head_Skin_Black,B_Face_14,B_Hair_5,B_Face_Acc_0"
19126,basic,Female,"34,35,33,34,34","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_6,G_Bot_6,G_Top_5,G_Head_Skin_Yellow,G_Face_9,G_Hair_2"
19127,basic,Male,"36,36,34,37,35","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_8,B_Bot_1,B_Top_6,B_Head_Skin_White,B_Face_0,B_Hair_1,B_Face_Acc_0"
19128,basic,Female,"28,31,27,32,36","0,0,0,0,0",1,0,"G_Hair_Long_8,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_2,G_Top_2,G_Head_Skin_Yellow,G_Face_10,G_Hair_8,G_Face_Acc_0"
19129,basic,Male,"45,43,44,44,46","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_9,B_Bot_4,B_Top_1,B_Head_Skin_Black,B_Face_14,B_Hair_3"
19130,basic,Female,"42,43,43,41,42","0,0,0,0,0",2,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_7,G_Bot_1,G_Top_3,G_Head_Skin_Black,G_Face_8,G_Hair_9,G_Face_Acc_3"
19131,basic,Female,"51,55,47,49,50","0,0,0,0,0",4,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_0,G_Bot_5,G_Top_0,G_Head_Skin_White,G_Face_17,G_Hair_4,G_Face_Acc_3"
19132,basic,Male,"42,42,43,43,43","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_4,B_Bot_4,B_Top_2,B_Head_Skin_Black,B_Face_6,B_Hair_1,B_Face_Acc_0"
19133,basic,Male,"33,33,33,33,31","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_7,B_Top_9,B_Head_Skin_Black,B_Face_7,B_Hair_9"
19134,basic,Male,"30,27,25,26,31","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_1,B_Top_2,B_Head_Skin_White,B_Face_6,B_Hair_9"
19135,basic,Female,"45,44,42,40,45","0,0,0,0,0",2,0,"G_Hair_Long_11,G_Body_Skin_Black,G_Shoes_7,G_Bot_4,G_Top_1,G_Head_Skin_Black,G_Face_19,G_Hair_11,G_Face_Acc_3"
19136,basic,Male,"32,32,33,30,34","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_4,B_Bot_0,B_Top_8,B_Head_Skin_Black,B_Face_3,B_Hair_10,B_Face_Acc_1"
19137,basic,Male,"43,46,44,41,40","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_7,B_Top_5,B_Head_Skin_Black,B_Face_7,B_Hair_9,B_Face_Acc_0"
19138,basic,Male,"27,24,27,25,28","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_8,B_Bot_0,B_Top_8,B_Head_Skin_Black,B_Face_11,B_Hair_5,B_Face_Acc_1"
19139,basic,Male,"21,27,22,24,23","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_7,B_Top_9,B_Head_Skin_Black,B_Face_6,B_Hair_2"
19140,basic,Female,"34,33,38,35,32","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_8,G_Bot_7,G_Top_0,G_Head_Skin_White,G_Face_8,G_Hair_5,G_Face_Acc_0"
19141,basic,Male,"33,32,30,28,32","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_6,B_Top_8,B_Head_Skin_White,B_Face_7,B_Hair_2"
19142,basic,Female,"44,40,40,41,45","0,0,0,0,0",2,0,"G_Hair_Long_12,G_Body_Skin_White,G_Shoes_4,G_Bot_8,G_Top_3,G_Head_Skin_White,G_Face_19,G_Hair_12,G_Face_Acc_2"
19143,basic,Female,"25,27,23,25,27","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_1,G_Top_2,G_Head_Skin_Yellow,G_Face_16,G_Hair_11"
19144,basic,Female,"45,48,42,43,44","0,0,0,0,0",2,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_6,G_Top_0,G_Head_Skin_Yellow,G_Face_15,G_Hair_2,G_Face_Acc_2"
19145,basic,Female,"31,36,26,31,30","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_Yellow,G_Shoes_1,G_Bot_0,G_Top_0,G_Head_Skin_Yellow,G_Face_9,G_Hair_4"
19146,basic,Male,"35,33,34,35,37","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_4,B_Bot_4,B_Top_0,B_Head_Skin_Yellow,B_Face_5,B_Hair_1"
19147,basic,Male,"38,34,31,32,35","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_1,B_Bot_0,B_Top_2,B_Head_Skin_White,B_Face_6,B_Hair_1,B_Face_Acc_1"
19148,basic,Male,"48,48,47,45,44","0,0,0,0,0",3,0,"B_Body_Skin_Yellow,B_Shoes_7,B_Bot_0,B_Top_5,B_Head_Skin_Yellow,B_Face_10,B_Hair_10,B_Face_Acc_2"
19149,basic,Male,"38,40,40,39,38","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_8,B_Bot_4,B_Top_3,B_Head_Skin_Yellow,B_Face_11,B_Hair_0,B_Face_Acc_3"
19150,basic,Female,"40,39,39,40,42","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_4,G_Bot_1,G_Top_9,G_Head_Skin_White,G_Face_10,G_Hair_4,G_Face_Acc_0"
19151,basic,Male,"39,40,35,38,38","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_0,B_Bot_4,B_Top_6,B_Head_Skin_White,B_Face_4,B_Hair_7,B_Face_Acc_3"
19152,basic,Male,"37,33,35,34,36","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_7,B_Top_8,B_Head_Skin_Yellow,B_Face_4,B_Hair_2,B_Face_Acc_1"
19153,basic,Male,"37,37,37,33,34","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_7,B_Top_3,B_Head_Skin_Yellow,B_Face_11,B_Hair_2,B_Face_Acc_0"
19154,basic,Female,"34,35,31,36,34","0,0,0,0,0",1,0,"G_Hair_Long_13,G_Body_Skin_White,G_Shoes_3,G_Bot_9,G_Top_6,G_Head_Skin_White,G_Face_9,G_Hair_13,G_Face_Acc_2"
19155,basic,Male,"36,33,28,33,36","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_2,B_Top_9,B_Head_Skin_Yellow,B_Face_12,B_Hair_3,B_Face_Acc_1"
19156,basic,Male,"29,28,26,28,24","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_2,B_Top_6,B_Head_Skin_Yellow,B_Face_9,B_Hair_5"
19157,basic,Male,"24,20,20,22,22","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_2,B_Top_8,B_Head_Skin_Yellow,B_Face_1,B_Hair_2"
19158,basic,Male,"29,30,29,31,26","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_2,B_Top_7,B_Head_Skin_Black,B_Face_14,B_Hair_11"
19159,basic,Female,"44,43,39,42,42","0,0,0,0,0",2,0,"G_Hair_Long_11,G_Body_Skin_White,G_Shoes_6,G_Bot_6,G_Top_5,G_Head_Skin_White,G_Face_5,G_Hair_11,G_Face_Acc_2"
19160,basic,Male,"32,27,27,28,30","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_2,B_Top_7,B_Head_Skin_White,B_Face_12,B_Hair_5,B_Face_Acc_0"
19161,basic,Male,"32,28,27,26,30","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_3,B_Bot_0,B_Top_8,B_Head_Skin_Yellow,B_Face_7,B_Hair_8"
19162,basic,Female,"28,26,24,26,27","0,0,0,0,0",1,0,"G_Hair_Long_13,G_Body_Skin_White,G_Shoes_9,G_Bot_9,G_Top_6,G_Head_Skin_White,G_Face_7,G_Hair_13"
19163,basic,Male,"33,33,33,32,34","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_7,B_Top_0,B_Head_Skin_Yellow,B_Face_3,B_Hair_9"
19164,basic,Female,"31,31,28,32,31","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Black,G_Shoes_6,G_Bot_8,G_Top_5,G_Head_Skin_Black,G_Face_18,G_Hair_11"
19165,basic,Female,"40,44,40,43,45","0,0,0,0,0",2,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_3,G_Top_7,G_Head_Skin_Yellow,G_Face_14,G_Hair_11,G_Face_Acc_0"
19166,basic,Female,"31,33,35,26,28","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_8,G_Bot_7,G_Top_1,G_Head_Skin_Black,G_Face_17,G_Hair_9"
19167,basic,Female,"42,44,37,39,38","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_7,G_Top_6,G_Head_Skin_Yellow,G_Face_17,G_Hair_4,G_Face_Acc_2"
19168,basic,Female,"28,25,26,26,26","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_2,G_Bot_8,G_Top_7,G_Head_Skin_Black,G_Face_1,G_Hair_9,G_Face_Acc_0"
19169,basic,Female,"34,35,34,31,34","0,0,0,0,0",1,0,"G_Hair_Long_12,G_Body_Skin_Black,G_Shoes_3,G_Bot_6,G_Top_1,G_Head_Skin_Black,G_Face_18,G_Hair_12"
19170,basic,Female,"40,38,40,42,44","0,0,0,0,0",2,0,"G_Hair_Long_6,G_Body_Skin_White,G_Shoes_7,G_Bot_8,G_Top_3,G_Head_Skin_White,G_Face_2,G_Hair_6,G_Face_Acc_1"
19171,basic,Female,"51,52,51,47,45","0,0,0,0,0",3,0,"G_Hair_Long_4,G_Body_Skin_Black,G_Shoes_5,G_Bot_1,G_Top_3,G_Head_Skin_Black,G_Face_8,G_Hair_4,G_Face_Acc_2"
19172,basic,Male,"37,35,34,36,37","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_1,B_Top_0,B_Head_Skin_White,B_Face_14,B_Hair_9"
19173,basic,Male,"32,35,34,34,32","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_8,B_Bot_2,B_Top_5,B_Head_Skin_Black,B_Face_10,B_Hair_9"
19174,basic,Male,"52,48,47,46,44","0,0,0,0,0",3,0,"B_Body_Skin_Yellow,B_Shoes_1,B_Bot_7,B_Top_5,B_Head_Skin_Yellow,B_Face_9,B_Hair_1,B_Face_Acc_1"
19175,basic,Female,"43,41,43,44,43","0,0,0,0,0",2,0,"G_Hair_Long_13,G_Body_Skin_Black,G_Shoes_0,G_Bot_7,G_Top_5,G_Head_Skin_Black,G_Face_0,G_Hair_13,G_Face_Acc_0"
19176,basic,Female,"37,34,35,32,36","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_4,G_Top_5,G_Head_Skin_Yellow,G_Face_20,G_Hair_2"
19177,basic,Female,"32,30,31,30,30","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Black,G_Shoes_9,G_Bot_4,G_Top_4,G_Head_Skin_Black,G_Face_8,G_Hair_11"
19178,basic,Male,"28,26,25,24,29","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_8,B_Bot_0,B_Top_8,B_Head_Skin_White,B_Face_9,B_Hair_6,B_Face_Acc_0"
19179,basic,Male,"29,27,23,30,28","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_1,B_Top_9,B_Head_Skin_White,B_Face_0,B_Hair_1"
19180,basic,Male,"44,42,41,40,40","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_6,B_Bot_7,B_Top_7,B_Head_Skin_White,B_Face_11,B_Hair_2,B_Face_Acc_1"
19181,basic,Female,"31,31,27,28,32","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Yellow,G_Shoes_9,G_Bot_8,G_Top_9,G_Head_Skin_Yellow,G_Face_17,G_Hair_9"
19182,basic,Female,"41,37,36,35,34","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_9,G_Bot_1,G_Top_5,G_Head_Skin_White,G_Face_14,G_Hair_4,G_Face_Acc_2"
19183,basic,Male,"28,34,29,31,28","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_8,B_Bot_2,B_Top_6,B_Head_Skin_Black,B_Face_6,B_Hair_11,B_Face_Acc_1"
19184,basic,Male,"35,33,32,33,33","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_4,B_Top_2,B_Head_Skin_Black,B_Face_5,B_Hair_5,B_Face_Acc_1"
19185,basic,Female,"40,43,42,42,44","0,0,0,0,0",2,0,"G_Hair_Long_8,G_Body_Skin_White,G_Shoes_6,G_Bot_6,G_Top_9,G_Head_Skin_White,G_Face_8,G_Hair_8"
19186,basic,Male,"33,39,33,35,32","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_5,B_Top_6,B_Head_Skin_White,B_Face_9,B_Hair_10,B_Face_Acc_0"
19187,basic,Male,"36,36,33,35,31","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_1,B_Bot_5,B_Top_6,B_Head_Skin_Yellow,B_Face_10,B_Hair_10,B_Face_Acc_1"
19188,basic,Male,"38,37,33,33,36","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_0,B_Top_6,B_Head_Skin_Yellow,B_Face_11,B_Hair_3,B_Face_Acc_0"
19189,basic,Male,"48,48,44,44,46","0,0,0,0,0",3,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_7,B_Top_6,B_Head_Skin_White,B_Face_9,B_Hair_8,B_Face_Acc_1"
19190,basic,Male,"37,39,38,36,34","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_7,B_Top_2,B_Head_Skin_Black,B_Face_7,B_Hair_2,B_Face_Acc_1"
19191,basic,Male,"44,45,46,47,44","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_3,B_Top_0,B_Head_Skin_Black,B_Face_13,B_Hair_3,B_Face_Acc_0"
19192,basic,Male,"29,31,27,33,26","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_5,B_Top_7,B_Head_Skin_Black,B_Face_0,B_Hair_11"
19193,basic,Male,"48,44,43,41,42","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_6,B_Bot_7,B_Top_7,B_Head_Skin_White,B_Face_7,B_Hair_6,B_Face_Acc_2"
19194,basic,Female,"35,31,35,34,36","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_9,G_Bot_0,G_Top_5,G_Head_Skin_White,G_Face_0,G_Hair_5,G_Face_Acc_0"
19195,basic,Female,"25,25,25,23,24","0,0,0,0,0",1,0,"G_Hair_Long_13,G_Body_Skin_Black,G_Shoes_1,G_Bot_4,G_Top_7,G_Head_Skin_Black,G_Face_3,G_Hair_13"
19196,basic,Female,"38,36,35,39,38","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Yellow,G_Shoes_0,G_Bot_4,G_Top_0,G_Head_Skin_Yellow,G_Face_13,G_Hair_7,G_Face_Acc_0"
19197,basic,Female,"36,39,34,35,37","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_2,G_Bot_9,G_Top_7,G_Head_Skin_Yellow,G_Face_17,G_Hair_11,G_Face_Acc_0"
19198,basic,Female,"38,40,39,40,40","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_4,G_Bot_7,G_Top_0,G_Head_Skin_White,G_Face_18,G_Hair_7,G_Face_Acc_3"
19199,basic,Male,"39,38,38,35,37","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_0,B_Top_7,B_Head_Skin_White,B_Face_14,B_Hair_2,B_Face_Acc_2"
19200,basic,Male,"24,29,25,27,25","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_8,B_Bot_5,B_Top_7,B_Head_Skin_White,B_Face_9,B_Hair_0"
19201,basic,Male,"39,39,40,40,39","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_4,B_Bot_8,B_Top_8,B_Head_Skin_Black,B_Face_1,B_Hair_1,B_Face_Acc_2"
19202,basic,Female,"51,54,46,47,53","0,0,0,0,0",4,0,"G_Hair_Long_14,G_Body_Skin_Yellow,G_Shoes_0,G_Bot_6,G_Top_9,G_Head_Skin_Yellow,G_Face_19,G_Hair_14"
19203,basic,Female,"34,36,39,33,35","0,0,0,0,0",1,0,"G_Hair_Long_14,G_Body_Skin_Black,G_Shoes_4,G_Bot_7,G_Top_1,G_Head_Skin_Black,G_Face_17,G_Hair_14,G_Face_Acc_0"
19204,basic,Male,"34,36,34,37,35","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_8,B_Bot_5,B_Top_5,B_Head_Skin_Black,B_Face_12,B_Hair_9"
19205,basic,Female,"40,40,40,35,36","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_8,G_Bot_4,G_Top_6,G_Head_Skin_Black,G_Face_21,G_Hair_9"
19206,basic,Male,"26,28,27,26,31","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_8,B_Bot_0,B_Top_0,B_Head_Skin_White,B_Face_4,B_Hair_9,B_Face_Acc_0"
19207,basic,Female,"38,35,37,31,35","0,0,0,0,0",1,0,"G_Hair_Long_8,G_Body_Skin_White,G_Shoes_2,G_Bot_6,G_Top_4,G_Head_Skin_White,G_Face_3,G_Hair_8"
19208,basic,Female,"35,29,32,35,34","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_7,G_Bot_8,G_Top_5,G_Head_Skin_White,G_Face_1,G_Hair_5,G_Face_Acc_2"
19209,basic,Female,"29,29,32,32,31","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_3,G_Bot_2,G_Top_2,G_Head_Skin_White,G_Face_0,G_Hair_5,G_Face_Acc_1"
19210,basic,Male,"20,23,21,26,24","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_9,B_Bot_0,B_Top_0,B_Head_Skin_Black,B_Face_0,B_Hair_0"
19211,basic,Female,"41,42,36,40,42","0,0,0,0,0",2,0,"G_Hair_Long_13,G_Body_Skin_Yellow,G_Shoes_0,G_Bot_6,G_Top_5,G_Head_Skin_Yellow,G_Face_2,G_Hair_13"
19212,basic,Male,"33,34,32,32,33","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_8,B_Top_7,B_Head_Skin_White,B_Face_10,B_Hair_9"
19213,basic,Male,"53,51,50,49,50","0,0,0,0,0",4,0,"B_Body_Skin_Yellow,B_Shoes_4,B_Bot_6,B_Top_6,B_Head_Skin_Yellow,B_Face_7,B_Hair_1,B_Face_Acc_1"
19214,basic,Male,"41,40,40,38,37","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_6,B_Bot_7,B_Top_7,B_Head_Skin_Yellow,B_Face_11,B_Hair_10,B_Face_Acc_0"
19215,basic,Male,"33,32,33,31,30","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_0,B_Top_1,B_Head_Skin_Black,B_Face_3,B_Hair_11,B_Face_Acc_0"
19216,basic,Male,"38,35,33,35,35","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_1,B_Top_2,B_Head_Skin_Yellow,B_Face_13,B_Hair_3"
19217,basic,Male,"49,50,49,47,46","0,0,0,0,0",3,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_7,B_Top_5,B_Head_Skin_White,B_Face_9,B_Hair_2,B_Face_Acc_1"
19218,basic,Male,"57,53,52,54,50","0,0,0,0,0",4,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_7,B_Top_6,B_Head_Skin_Yellow,B_Face_8,B_Hair_1,B_Face_Acc_1"
19219,basic,Female,"37,36,37,36,35","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Black,G_Shoes_7,G_Bot_4,G_Top_7,G_Head_Skin_Black,G_Face_8,G_Hair_2,G_Face_Acc_2"
19220,basic,Female,"36,41,37,36,37","0,0,0,0,0",1,0,"G_Hair_Long_10,G_Body_Skin_Black,G_Shoes_3,G_Bot_5,G_Top_6,G_Head_Skin_Black,G_Face_21,G_Hair_10"
19221,basic,Female,"36,44,36,38,38","0,0,0,0,0",2,0,"G_Hair_Long_3,G_Body_Skin_Black,G_Shoes_7,G_Bot_0,G_Top_2,G_Head_Skin_Black,G_Face_20,G_Hair_3"
19222,basic,Male,"39,38,34,37,35","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_7,B_Top_1,B_Head_Skin_Yellow,B_Face_12,B_Hair_0,B_Face_Acc_1"
19223,basic,Male,"30,32,33,30,29","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_8,B_Bot_7,B_Top_7,B_Head_Skin_Yellow,B_Face_13,B_Hair_2"
19224,basic,Female,"29,29,28,27,27","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_3,G_Bot_7,G_Top_2,G_Head_Skin_Yellow,G_Face_8,G_Hair_2,G_Face_Acc_2"
19225,basic,Female,"31,37,30,36,34","0,0,0,0,0",1,0,"G_Hair_Long_3,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_5,G_Top_7,G_Head_Skin_Yellow,G_Face_9,G_Hair_3"
